mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	13	17	2	1	1
2	14	16	2	1	1
3	14	16	2	1	1
4	10	20	2	1	1
5	17	13	2	1	1
6	16	14	2	1	1
7	14	16	2	1	1
8	12	18	2	1	1
9	18	12	2	1	1
10	13	17	2	1	1
11	16	14	2	1	1
12	12	18	2	1	1
13	14	16	2	1	1
14	16	14	2	1	1
15	16	14	2	1	1
16	11	19	2	1	1
17	12	18	2	1	1
18	16	14	2	1	1
19	18	12	2	1	1
20	14	16	2	1	1
21	16	14	2	1	1
22	18	12	2	1	1
23	17	13	2	1	1
24	15	15	2	1	1
25	19	11	2	1	1
26	16	14	2	1	1
27	18	12	2	1	1
28	13	17	2	1	1
29	17	13	2	1	1
30	14	16	2	1	1
31	20	10	2	1	1
32	17	13	2	1	1
33	20	10	2	1	1
34	18	12	2	1	1
35	14	16	2	1	1
36	17	13	2	1	1
37	14	16	2	1	1
38	16	14	2	1	1
39	16	14	2	1	1
40	17	13	2	1	1
41	19	11	2	1	2
42	27	3	2	1	2
43	25	5	2	1	2
44	24	6	2	1	2
45	23	7	2	1	2
46	22	8	2	1	2
47	20	10	2	1	2
48	24	6	2	1	2
49	21	9	2	1	2
50	25	5	2	1	2
51	22	8	2	1	2
52	23	7	2	1	2
53	21	9	2	1	2
54	23	7	2	1	2
55	18	12	2	1	2
56	24	6	2	1	2
57	23	7	2	1	2
58	21	9	2	1	2
59	22	8	2	1	2
60	21	9	2	1	2
61	29	1	2	1	1
62	28	2	2	1	1
63	29	1	2	1	1
64	27	3	2	1	1
65	28	2	2	1	1
66	29	1	2	1	1
67	28	2	2	1	1
68	26	4	2	1	1
69	29	1	2	1	1
70	29	1	2	1	1
71	26	4	2	1	1
72	28	2	2	1	1
73	29	1	2	1	1
74	28	2	2	1	1
75	28	2	2	1	1
76	26	4	2	1	1
77	30	0	2	1	1
78	26	4	2	1	1
79	27	3	2	1	1
80	27	3	2	1	1
81	27	3	2	0	2
82	28	2	2	0	2
83	24	6	2	0	2
84	26	4	2	0	2
85	26	4	2	0	2
86	24	6	2	0	2
87	24	6	2	0	2
88	22	8	2	0	2
89	26	4	2	0	2
90	21	9	2	0	2
91	23	7	2	0	2
92	24	6	2	0	2
93	24	6	2	0	2
94	23	7	2	0	2
95	25	5	2	0	2
96	25	5	2	0	2
97	22	8	2	0	2
98	22	8	2	0	2
99	23	7	2	0	2
100	22	8	2	0	2
