mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	30	30	2	1	1
2	35	25	2	1	1
3	30	30	2	1	1
4	29	31	2	1	1
5	28	32	2	1	1
6	33	27	2	1	1
7	31	29	2	1	1
8	32	28	2	1	1
9	32	28	2	1	1
10	24	36	2	1	1
11	31	29	2	1	1
12	30	30	2	1	1
13	29	31	2	1	1
14	23	37	2	1	1
15	29	31	2	1	1
16	25	35	2	1	1
17	24	36	2	1	1
18	28	32	2	1	1
19	35	25	2	1	1
20	38	22	2	1	1
21	28	32	2	1	1
22	36	24	2	1	1
23	33	27	2	1	1
24	27	33	2	1	1
25	30	30	2	1	1
26	28	32	2	1	1
27	26	34	2	1	1
28	33	27	2	1	1
29	38	22	2	1	1
30	39	21	2	1	1
31	35	25	2	1	1
32	29	31	2	1	1
33	36	24	2	1	1
34	29	31	2	1	1
35	30	30	2	1	1
36	34	26	2	1	1
37	25	35	2	1	1
38	31	29	2	1	1
39	35	25	2	1	1
40	39	21	2	1	1
41	40	20	2	1	2
42	40	20	2	1	2
43	46	14	2	1	2
44	42	18	2	1	2
45	43	17	2	1	2
46	45	15	2	1	2
47	44	16	2	1	2
48	41	19	2	1	2
49	39	21	2	1	2
50	48	12	2	1	2
51	44	16	2	1	2
52	34	26	2	1	2
53	46	14	2	1	2
54	44	16	2	1	2
55	40	20	2	1	2
56	38	22	2	1	2
57	39	21	2	1	2
58	41	19	2	1	2
59	37	23	2	1	2
60	45	15	2	1	2
61	54	6	2	1	1
62	55	5	2	1	1
63	53	7	2	1	1
64	54	6	2	1	1
65	56	4	2	1	1
66	53	7	2	1	1
67	57	3	2	1	1
68	59	1	2	1	1
69	58	2	2	1	1
70	56	4	2	1	1
71	56	4	2	1	1
72	56	4	2	1	1
73	59	1	2	1	1
74	55	5	2	1	1
75	55	5	2	1	1
76	57	3	2	1	1
77	55	5	2	1	1
78	54	6	2	1	1
79	55	5	2	1	1
80	56	4	2	1	1
81	50	10	2	0	2
82	41	19	2	0	2
83	51	9	2	0	2
84	52	8	2	0	2
85	53	7	2	0	2
86	48	12	2	0	2
87	48	12	2	0	2
88	50	10	2	0	2
89	47	13	2	0	2
90	50	10	2	0	2
91	49	11	2	0	2
92	50	10	2	0	2
93	50	10	2	0	2
94	49	11	2	0	2
95	52	8	2	0	2
96	47	13	2	0	2
97	50	10	2	0	2
98	44	16	2	0	2
99	51	9	2	0	2
100	47	13	2	0	2
