mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	63	57	2	1	1
2	59	61	2	1	1
3	57	63	2	1	1
4	59	61	2	1	1
5	50	70	2	1	1
6	50	70	2	1	1
7	57	63	2	1	1
8	56	64	2	1	1
9	57	63	2	1	1
10	57	63	2	1	1
11	66	54	2	1	1
12	69	51	2	1	1
13	69	51	2	1	1
14	65	55	2	1	1
15	58	62	2	1	1
16	62	58	2	1	1
17	59	61	2	1	1
18	56	64	2	1	1
19	65	55	2	1	1
20	58	62	2	1	1
21	83	37	2	1	2
22	84	36	2	1	2
23	95	25	2	1	2
24	81	39	2	1	2
25	84	36	2	1	2
26	87	33	2	1	2
27	80	40	2	1	2
28	75	45	2	1	2
29	83	37	2	1	2
30	78	42	2	1	2
31	114	6	2	1	1
32	116	4	2	1	1
33	114	6	2	1	1
34	107	13	2	1	1
35	115	5	2	1	1
36	112	8	2	1	1
37	108	12	2	1	1
38	115	5	2	1	1
39	113	7	2	1	1
40	104	16	2	1	1
41	96	24	2	0	2
42	96	24	2	0	2
43	93	27	2	0	2
44	95	25	2	0	2
45	96	24	2	0	2
46	97	23	2	0	2
47	95	25	2	0	2
48	95	25	2	0	2
49	97	23	2	0	2
50	103	17	2	0	2
