mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	490	510	2	1	1
2	496	504	2	1	1
3	501	499	2	1	1
4	447	553	2	1	1
5	484	516	2	1	1
6	497	503	2	1	1
7	533	467	2	1	1
8	498	502	2	1	1
9	491	509	2	1	1
10	508	492	2	1	1
11	500	500	2	1	1
12	493	507	2	1	1
13	483	517	2	1	1
14	525	475	2	1	1
15	505	495	2	1	1
16	512	488	2	1	1
17	517	483	2	1	1
18	505	495	2	1	1
19	484	516	2	1	1
20	498	502	2	1	1
21	550	450	2	1	1
22	553	447	2	1	1
23	528	472	2	1	1
24	547	453	2	1	1
25	510	490	2	1	1
26	562	438	2	1	1
27	569	431	2	1	1
28	548	452	2	1	1
29	558	442	2	1	1
30	561	439	2	1	1
31	535	465	2	1	1
32	573	427	2	1	1
33	539	461	2	1	1
34	550	450	2	1	1
35	536	464	2	1	1
36	530	470	2	1	1
37	535	465	2	1	1
38	548	452	2	1	1
39	548	452	2	1	1
40	557	443	2	1	1
41	659	341	2	1	2
42	702	298	2	1	2
43	688	312	2	1	2
44	704	296	2	1	2
45	706	294	2	1	2
46	712	288	2	1	2
47	685	315	2	1	2
48	701	299	2	1	2
49	710	290	2	1	2
50	699	301	2	1	2
51	708	292	2	1	2
52	689	311	2	1	2
53	722	278	2	1	2
54	682	318	2	1	2
55	694	306	2	1	2
56	727	273	2	1	2
57	701	299	2	1	2
58	698	302	2	1	2
59	703	297	2	1	2
60	682	318	2	1	2
61	932	68	2	1	1
62	916	84	2	1	1
63	916	84	2	1	1
64	925	75	2	1	1
65	932	68	2	1	1
66	914	86	2	1	1
67	918	82	2	1	1
68	926	74	2	1	1
69	930	70	2	1	1
70	920	80	2	1	1
71	918	82	2	1	1
72	916	84	2	1	1
73	914	86	2	1	1
74	928	72	2	1	1
75	938	62	2	1	1
76	927	73	2	1	1
77	913	87	2	1	1
78	926	74	2	1	1
79	921	79	2	1	1
80	915	85	2	1	1
81	779	221	2	0	2
82	801	199	2	0	2
83	803	197	2	0	2
84	782	218	2	0	2
85	788	212	2	0	2
86	793	207	2	0	2
87	802	198	2	0	2
88	820	180	2	0	2
89	809	191	2	0	2
90	824	176	2	0	2
91	788	212	2	0	2
92	784	216	2	0	2
93	800	200	2	0	2
94	807	193	2	0	2
95	797	203	2	0	2
96	775	225	2	0	2
97	811	189	2	0	2
98	810	190	2	0	2
99	814	186	2	0	2
100	790	210	2	0	2
