mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	27	33	2	1	1
2	29	31	2	1	1
3	30	30	2	1	1
4	33	27	2	1	1
5	29	31	2	1	1
6	33	27	2	1	1
7	33	27	2	1	1
8	25	35	2	1	1
9	38	22	2	1	1
10	23	37	2	1	1
11	43	17	2	1	1
12	42	18	2	1	1
13	33	27	2	1	1
14	37	23	2	1	1
15	32	28	2	1	1
16	31	29	2	1	1
17	31	29	2	1	1
18	36	24	2	1	1
19	31	29	2	1	1
20	31	29	2	1	1
21	42	18	2	1	2
22	38	22	2	1	2
23	41	19	2	1	2
24	38	22	2	1	2
25	39	21	2	1	2
26	41	19	2	1	2
27	44	16	2	1	2
28	43	17	2	1	2
29	38	22	2	1	2
30	42	18	2	1	2
31	58	2	2	1	1
32	54	6	2	1	1
33	58	2	2	1	1
34	57	3	2	1	1
35	55	5	2	1	1
36	56	4	2	1	1
37	56	4	2	1	1
38	55	5	2	1	1
39	57	3	2	1	1
40	56	4	2	1	1
41	48	12	2	0	2
42	50	10	2	0	2
43	49	11	2	0	2
44	49	11	2	0	2
45	50	10	2	0	2
46	50	10	2	0	2
47	50	10	2	0	2
48	45	15	2	0	2
49	48	12	2	0	2
50	46	14	2	0	2
