mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	524	476	2	1	1
2	489	511	2	1	1
3	519	481	2	1	1
4	487	513	2	1	1
5	482	518	2	1	1
6	494	506	2	1	1
7	527	473	2	1	1
8	515	485	2	1	1
9	508	492	2	1	1
10	546	454	2	1	1
11	531	469	2	1	1
12	595	405	2	1	1
13	560	440	2	1	1
14	528	472	2	1	1
15	544	456	2	1	1
16	526	474	2	1	1
17	554	446	2	1	1
18	548	452	2	1	1
19	540	460	2	1	1
20	544	456	2	1	1
21	706	294	2	1	2
22	683	317	2	1	2
23	702	298	2	1	2
24	675	325	2	1	2
25	707	293	2	1	2
26	704	296	2	1	2
27	693	307	2	1	2
28	703	297	2	1	2
29	711	289	2	1	2
30	712	288	2	1	2
31	929	71	2	1	1
32	925	75	2	1	1
33	938	62	2	1	1
34	930	70	2	1	1
35	934	66	2	1	1
36	929	71	2	1	1
37	931	69	2	1	1
38	935	65	2	1	1
39	918	82	2	1	1
40	914	86	2	1	1
41	806	194	2	0	2
42	789	211	2	0	2
43	797	203	2	0	2
44	793	207	2	0	2
45	812	188	2	0	2
46	816	184	2	0	2
47	812	188	2	0	2
48	814	186	2	0	2
49	800	200	2	0	2
50	792	208	2	0	2
