mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	494	506	2	1	1
2	537	463	2	1	1
3	486	514	2	1	1
4	502	498	2	1	1
5	506	494	2	1	1
6	476	524	2	1	1
7	497	503	2	1	1
8	499	501	2	1	1
9	504	496	2	1	1
10	504	496	2	1	1
11	558	442	2	1	1
12	533	467	2	1	1
13	528	472	2	1	1
14	530	470	2	1	1
15	510	490	2	1	1
16	557	443	2	1	1
17	539	461	2	1	1
18	578	422	2	1	1
19	556	444	2	1	1
20	539	461	2	1	1
21	687	313	2	1	2
22	727	273	2	1	2
23	708	292	2	1	2
24	690	310	2	1	2
25	706	294	2	1	2
26	691	309	2	1	2
27	707	293	2	1	2
28	701	299	2	1	2
29	704	296	2	1	2
30	698	302	2	1	2
31	936	64	2	1	1
32	920	80	2	1	1
33	936	64	2	1	1
34	940	60	2	1	1
35	928	72	2	1	1
36	935	65	2	1	1
37	910	90	2	1	1
38	909	91	2	1	1
39	925	75	2	1	1
40	923	77	2	1	1
41	792	208	2	0	2
42	769	231	2	0	2
43	788	212	2	0	2
44	808	192	2	0	2
45	811	189	2	0	2
46	813	187	2	0	2
47	793	207	2	0	2
48	830	170	2	0	2
49	803	197	2	0	2
50	811	189	2	0	2
