mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	65	55	2	1	1
2	58	62	2	1	1
3	64	56	2	1	1
4	57	63	2	1	1
5	62	58	2	1	1
6	67	53	2	1	1
7	64	56	2	1	1
8	58	62	2	1	1
9	61	59	2	1	1
10	60	60	2	1	1
11	68	52	2	1	1
12	64	56	2	1	1
13	66	54	2	1	1
14	59	61	2	1	1
15	81	39	2	1	1
16	77	43	2	1	1
17	66	54	2	1	1
18	64	56	2	1	1
19	64	56	2	1	1
20	68	52	2	1	1
21	91	29	2	1	2
22	95	25	2	1	2
23	90	30	2	1	2
24	84	36	2	1	2
25	78	42	2	1	2
26	85	35	2	1	2
27	80	40	2	1	2
28	83	37	2	1	2
29	88	32	2	1	2
30	88	32	2	1	2
31	112	8	2	1	1
32	114	6	2	1	1
33	111	9	2	1	1
34	108	12	2	1	1
35	111	9	2	1	1
36	110	10	2	1	1
37	109	11	2	1	1
38	111	9	2	1	1
39	111	9	2	1	1
40	110	10	2	1	1
41	88	32	2	0	2
42	97	23	2	0	2
43	93	27	2	0	2
44	104	16	2	0	2
45	104	16	2	0	2
46	97	23	2	0	2
47	96	24	2	0	2
48	98	22	2	0	2
49	100	20	2	0	2
50	98	22	2	0	2
