mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	12	18	2	1	1
2	19	11	2	1	1
3	23	7	2	1	1
4	14	16	2	1	1
5	16	14	2	1	1
6	15	15	2	1	1
7	15	15	2	1	1
8	14	16	2	1	1
9	16	14	2	1	1
10	13	17	2	1	1
11	16	14	2	1	1
12	15	15	2	1	1
13	15	15	2	1	1
14	17	13	2	1	1
15	20	10	2	1	1
16	12	18	2	1	1
17	13	17	2	1	1
18	17	13	2	1	1
19	17	13	2	1	1
20	13	17	2	1	1
21	19	11	2	1	1
22	14	16	2	1	1
23	22	8	2	1	1
24	18	12	2	1	1
25	13	17	2	1	1
26	18	12	2	1	1
27	19	11	2	1	1
28	15	15	2	1	1
29	20	10	2	1	1
30	15	15	2	1	1
31	19	11	2	1	1
32	19	11	2	1	1
33	17	13	2	1	1
34	12	18	2	1	1
35	11	19	2	1	1
36	16	14	2	1	1
37	17	13	2	1	1
38	19	11	2	1	1
39	16	14	2	1	1
40	15	15	2	1	1
41	25	5	2	1	2
42	19	11	2	1	2
43	19	11	2	1	2
44	20	10	2	1	2
45	21	9	2	1	2
46	19	11	2	1	2
47	23	7	2	1	2
48	23	7	2	1	2
49	20	10	2	1	2
50	18	12	2	1	2
51	22	8	2	1	2
52	25	5	2	1	2
53	25	5	2	1	2
54	24	6	2	1	2
55	21	9	2	1	2
56	20	10	2	1	2
57	21	9	2	1	2
58	20	10	2	1	2
59	25	5	2	1	2
60	14	16	2	1	2
61	28	2	2	1	1
62	28	2	2	1	1
63	28	2	2	1	1
64	25	5	2	1	1
65	28	2	2	1	1
66	28	2	2	1	1
67	29	1	2	1	1
68	28	2	2	1	1
69	29	1	2	1	1
70	29	1	2	1	1
71	27	3	2	1	1
72	27	3	2	1	1
73	30	0	2	1	1
74	29	1	2	1	1
75	28	2	2	1	1
76	29	1	2	1	1
77	26	4	2	1	1
78	27	3	2	1	1
79	26	4	2	1	1
80	29	1	2	1	1
81	25	5	2	0	2
82	23	7	2	0	2
83	28	2	2	0	2
84	22	8	2	0	2
85	22	8	2	0	2
86	27	3	2	0	2
87	26	4	2	0	2
88	23	7	2	0	2
89	24	6	2	0	2
90	25	5	2	0	2
91	27	3	2	0	2
92	27	3	2	0	2
93	24	6	2	0	2
94	22	8	2	0	2
95	25	5	2	0	2
96	24	6	2	0	2
97	25	5	2	0	2
98	24	6	2	0	2
99	25	5	2	0	2
100	24	6	2	0	2
