mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	61	59	2	1	1
2	66	54	2	1	1
3	61	59	2	1	1
4	49	71	2	1	1
5	58	62	2	1	1
6	62	58	2	1	1
7	49	71	2	1	1
8	54	66	2	1	1
9	58	62	2	1	1
10	63	57	2	1	1
11	61	59	2	1	1
12	58	62	2	1	1
13	71	49	2	1	1
14	65	55	2	1	1
15	66	54	2	1	1
16	73	47	2	1	1
17	67	53	2	1	1
18	70	50	2	1	1
19	69	51	2	1	1
20	57	63	2	1	1
21	91	29	2	1	2
22	85	35	2	1	2
23	83	37	2	1	2
24	87	33	2	1	2
25	90	30	2	1	2
26	87	33	2	1	2
27	84	36	2	1	2
28	84	36	2	1	2
29	76	44	2	1	2
30	84	36	2	1	2
31	110	10	2	1	1
32	114	6	2	1	1
33	114	6	2	1	1
34	109	11	2	1	1
35	107	13	2	1	1
36	113	7	2	1	1
37	112	8	2	1	1
38	111	9	2	1	1
39	110	10	2	1	1
40	114	6	2	1	1
41	101	19	2	0	2
42	93	27	2	0	2
43	94	26	2	0	2
44	95	25	2	0	2
45	93	27	2	0	2
46	93	27	2	0	2
47	102	18	2	0	2
48	99	21	2	0	2
49	106	14	2	0	2
50	101	19	2	0	2
