mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	57	63	2	1	1
2	57	63	2	1	1
3	62	58	2	1	1
4	54	66	2	1	1
5	59	61	2	1	1
6	56	64	2	1	1
7	55	65	2	1	1
8	63	57	2	1	1
9	63	57	2	1	1
10	59	61	2	1	1
11	78	42	2	1	1
12	73	47	2	1	1
13	65	55	2	1	1
14	69	51	2	1	1
15	69	51	2	1	1
16	61	59	2	1	1
17	60	60	2	1	1
18	70	50	2	1	1
19	70	50	2	1	1
20	72	48	2	1	1
21	80	40	2	1	2
22	90	30	2	1	2
23	90	30	2	1	2
24	91	29	2	1	2
25	74	46	2	1	2
26	74	46	2	1	2
27	82	38	2	1	2
28	90	30	2	1	2
29	85	35	2	1	2
30	90	30	2	1	2
31	107	13	2	1	1
32	109	11	2	1	1
33	111	9	2	1	1
34	111	9	2	1	1
35	114	6	2	1	1
36	112	8	2	1	1
37	113	7	2	1	1
38	109	11	2	1	1
39	109	11	2	1	1
40	113	7	2	1	1
41	98	22	2	0	2
42	100	20	2	0	2
43	98	22	2	0	2
44	98	22	2	0	2
45	96	24	2	0	2
46	95	25	2	0	2
47	95	25	2	0	2
48	99	21	2	0	2
49	100	20	2	0	2
50	90	30	2	0	2
