mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	500	500	2	1	1
2	488	512	2	1	1
3	527	473	2	1	1
4	505	495	2	1	1
5	522	478	2	1	1
6	504	496	2	1	1
7	497	503	2	1	1
8	508	492	2	1	1
9	516	484	2	1	1
10	529	471	2	1	1
11	552	448	2	1	1
12	521	479	2	1	1
13	525	475	2	1	1
14	529	471	2	1	1
15	551	449	2	1	1
16	541	459	2	1	1
17	543	457	2	1	1
18	561	439	2	1	1
19	551	449	2	1	1
20	556	444	2	1	1
21	713	287	2	1	2
22	689	311	2	1	2
23	690	310	2	1	2
24	704	296	2	1	2
25	681	319	2	1	2
26	703	297	2	1	2
27	703	297	2	1	2
28	695	305	2	1	2
29	714	286	2	1	2
30	708	292	2	1	2
31	943	57	2	1	1
32	926	74	2	1	1
33	916	84	2	1	1
34	934	66	2	1	1
35	922	78	2	1	1
36	923	77	2	1	1
37	928	72	2	1	1
38	930	70	2	1	1
39	905	95	2	1	1
40	928	72	2	1	1
41	796	204	2	0	2
42	807	193	2	0	2
43	816	184	2	0	2
44	798	202	2	0	2
45	765	235	2	0	2
46	801	199	2	0	2
47	804	196	2	0	2
48	821	179	2	0	2
49	787	213	2	0	2
50	798	202	2	0	2
