mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	67	53	2	1	1
2	64	56	2	1	1
3	51	69	2	1	1
4	65	55	2	1	1
5	58	62	2	1	1
6	50	70	2	1	1
7	52	68	2	1	1
8	63	57	2	1	1
9	64	56	2	1	1
10	64	56	2	1	1
11	73	47	2	1	1
12	59	61	2	1	1
13	71	49	2	1	1
14	61	59	2	1	1
15	66	54	2	1	1
16	66	54	2	1	1
17	74	46	2	1	1
18	64	56	2	1	1
19	70	50	2	1	1
20	66	54	2	1	1
21	75	45	2	1	2
22	77	43	2	1	2
23	81	39	2	1	2
24	86	34	2	1	2
25	91	29	2	1	2
26	82	38	2	1	2
27	78	42	2	1	2
28	93	27	2	1	2
29	85	35	2	1	2
30	79	41	2	1	2
31	111	9	2	1	1
32	100	20	2	1	1
33	110	10	2	1	1
34	111	9	2	1	1
35	109	11	2	1	1
36	112	8	2	1	1
37	109	11	2	1	1
38	111	9	2	1	1
39	109	11	2	1	1
40	109	11	2	1	1
41	103	17	2	0	2
42	93	27	2	0	2
43	98	22	2	0	2
44	96	24	2	0	2
45	99	21	2	0	2
46	97	23	2	0	2
47	88	32	2	0	2
48	101	19	2	0	2
49	94	26	2	0	2
50	103	17	2	0	2
