mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	17	13	2	1	1
2	15	15	2	1	1
3	15	15	2	1	1
4	15	15	2	1	1
5	14	16	2	1	1
6	16	14	2	1	1
7	16	14	2	1	1
8	15	15	2	1	1
9	10	20	2	1	1
10	17	13	2	1	1
11	17	13	2	1	1
12	12	18	2	1	1
13	13	17	2	1	1
14	16	14	2	1	1
15	18	12	2	1	1
16	15	15	2	1	1
17	14	16	2	1	1
18	11	19	2	1	1
19	17	13	2	1	1
20	15	15	2	1	1
21	14	16	2	1	1
22	21	9	2	1	1
23	18	12	2	1	1
24	14	16	2	1	1
25	15	15	2	1	1
26	17	13	2	1	1
27	14	16	2	1	1
28	14	16	2	1	1
29	23	7	2	1	1
30	16	14	2	1	1
31	18	12	2	1	1
32	16	14	2	1	1
33	20	10	2	1	1
34	17	13	2	1	1
35	9	21	2	1	1
36	12	18	2	1	1
37	16	14	2	1	1
38	18	12	2	1	1
39	19	11	2	1	1
40	19	11	2	1	1
41	22	8	2	1	2
42	19	11	2	1	2
43	21	9	2	1	2
44	18	12	2	1	2
45	18	12	2	1	2
46	23	7	2	1	2
47	16	14	2	1	2
48	23	7	2	1	2
49	22	8	2	1	2
50	19	11	2	1	2
51	17	13	2	1	2
52	22	8	2	1	2
53	17	13	2	1	2
54	24	6	2	1	2
55	20	10	2	1	2
56	23	7	2	1	2
57	23	7	2	1	2
58	24	6	2	1	2
59	17	13	2	1	2
60	24	6	2	1	2
61	28	2	2	1	1
62	29	1	2	1	1
63	26	4	2	1	1
64	28	2	2	1	1
65	27	3	2	1	1
66	29	1	2	1	1
67	27	3	2	1	1
68	29	1	2	1	1
69	30	0	2	1	1
70	29	1	2	1	1
71	27	3	2	1	1
72	28	2	2	1	1
73	27	3	2	1	1
74	27	3	2	1	1
75	28	2	2	1	1
76	27	3	2	1	1
77	28	2	2	1	1
78	30	0	2	1	1
79	27	3	2	1	1
80	27	3	2	1	1
81	26	4	2	0	2
82	24	6	2	0	2
83	18	12	2	0	2
84	27	3	2	0	2
85	23	7	2	0	2
86	21	9	2	0	2
87	24	6	2	0	2
88	25	5	2	0	2
89	24	6	2	0	2
90	23	7	2	0	2
91	21	9	2	0	2
92	25	5	2	0	2
93	26	4	2	0	2
94	23	7	2	0	2
95	25	5	2	0	2
96	25	5	2	0	2
97	25	5	2	0	2
98	26	4	2	0	2
99	22	8	2	0	2
100	20	10	2	0	2
