mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	17	13	2	1	1
2	17	13	2	1	1
3	15	15	2	1	1
4	11	19	2	1	1
5	14	16	2	1	1
6	12	18	2	1	1
7	14	16	2	1	1
8	15	15	2	1	1
9	16	14	2	1	1
10	18	12	2	1	1
11	14	16	2	1	1
12	21	9	2	1	1
13	9	21	2	1	1
14	15	15	2	1	1
15	15	15	2	1	1
16	19	11	2	1	1
17	20	10	2	1	1
18	13	17	2	1	1
19	15	15	2	1	1
20	13	17	2	1	1
21	21	9	2	1	2
22	15	15	2	1	2
23	22	8	2	1	2
24	25	5	2	1	2
25	25	5	2	1	2
26	24	6	2	1	2
27	18	12	2	1	2
28	20	10	2	1	2
29	19	11	2	1	2
30	20	10	2	1	2
31	28	2	2	1	1
32	29	1	2	1	1
33	25	5	2	1	1
34	28	2	2	1	1
35	30	0	2	1	1
36	28	2	2	1	1
37	29	1	2	1	1
38	26	4	2	1	1
39	29	1	2	1	1
40	26	4	2	1	1
41	25	5	2	0	2
42	24	6	2	0	2
43	23	7	2	0	2
44	27	3	2	0	2
45	26	4	2	0	2
46	25	5	2	0	2
47	24	6	2	0	2
48	21	9	2	0	2
49	23	7	2	0	2
50	25	5	2	0	2
