mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	510	490	2	1	1
2	474	526	2	1	1
3	533	467	2	1	1
4	513	487	2	1	1
5	518	482	2	1	1
6	501	499	2	1	1
7	511	489	2	1	1
8	520	480	2	1	1
9	480	520	2	1	1
10	516	484	2	1	1
11	532	468	2	1	1
12	541	459	2	1	1
13	526	474	2	1	1
14	553	447	2	1	1
15	534	466	2	1	1
16	556	444	2	1	1
17	560	440	2	1	1
18	551	449	2	1	1
19	554	446	2	1	1
20	545	455	2	1	1
21	698	302	2	1	2
22	687	313	2	1	2
23	716	284	2	1	2
24	684	316	2	1	2
25	689	311	2	1	2
26	698	302	2	1	2
27	715	285	2	1	2
28	723	277	2	1	2
29	707	293	2	1	2
30	704	296	2	1	2
31	938	62	2	1	1
32	926	74	2	1	1
33	928	72	2	1	1
34	923	77	2	1	1
35	938	62	2	1	1
36	925	75	2	1	1
37	914	86	2	1	1
38	928	72	2	1	1
39	918	82	2	1	1
40	926	74	2	1	1
41	799	201	2	0	2
42	797	203	2	0	2
43	813	187	2	0	2
44	794	206	2	0	2
45	800	200	2	0	2
46	799	201	2	0	2
47	812	188	2	0	2
48	788	212	2	0	2
49	806	194	2	0	2
50	788	212	2	0	2
