mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	64	56	2	1	1
2	56	64	2	1	1
3	61	59	2	1	1
4	62	58	2	1	1
5	63	57	2	1	1
6	57	63	2	1	1
7	62	58	2	1	1
8	65	55	2	1	1
9	58	62	2	1	1
10	54	66	2	1	1
11	65	55	2	1	1
12	65	55	2	1	1
13	66	54	2	1	1
14	55	65	2	1	1
15	52	68	2	1	1
16	59	61	2	1	1
17	61	59	2	1	1
18	58	62	2	1	1
19	53	67	2	1	1
20	63	57	2	1	1
21	64	56	2	1	1
22	68	52	2	1	1
23	72	48	2	1	1
24	62	58	2	1	1
25	62	58	2	1	1
26	60	60	2	1	1
27	75	45	2	1	1
28	71	49	2	1	1
29	65	55	2	1	1
30	68	52	2	1	1
31	70	50	2	1	1
32	68	52	2	1	1
33	65	55	2	1	1
34	68	52	2	1	1
35	66	54	2	1	1
36	67	53	2	1	1
37	73	47	2	1	1
38	69	51	2	1	1
39	60	60	2	1	1
40	60	60	2	1	1
41	95	25	2	1	2
42	87	33	2	1	2
43	86	34	2	1	2
44	86	34	2	1	2
45	82	38	2	1	2
46	88	32	2	1	2
47	81	39	2	1	2
48	80	40	2	1	2
49	81	39	2	1	2
50	91	29	2	1	2
51	87	33	2	1	2
52	79	41	2	1	2
53	84	36	2	1	2
54	80	40	2	1	2
55	86	34	2	1	2
56	79	41	2	1	2
57	83	37	2	1	2
58	83	37	2	1	2
59	79	41	2	1	2
60	88	32	2	1	2
61	107	13	2	1	1
62	109	11	2	1	1
63	107	13	2	1	1
64	107	13	2	1	1
65	109	11	2	1	1
66	112	8	2	1	1
67	111	9	2	1	1
68	109	11	2	1	1
69	113	7	2	1	1
70	112	8	2	1	1
71	110	10	2	1	1
72	107	13	2	1	1
73	113	7	2	1	1
74	110	10	2	1	1
75	111	9	2	1	1
76	113	7	2	1	1
77	112	8	2	1	1
78	113	7	2	1	1
79	109	11	2	1	1
80	110	10	2	1	1
81	98	22	2	0	2
82	92	28	2	0	2
83	93	27	2	0	2
84	103	17	2	0	2
85	101	19	2	0	2
86	95	25	2	0	2
87	90	30	2	0	2
88	99	21	2	0	2
89	98	22	2	0	2
90	98	22	2	0	2
91	99	21	2	0	2
92	105	15	2	0	2
93	98	22	2	0	2
94	94	26	2	0	2
95	102	18	2	0	2
96	98	22	2	0	2
97	102	18	2	0	2
98	96	24	2	0	2
99	89	31	2	0	2
100	94	26	2	0	2
