mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	29	31	2	1	1
2	29	31	2	1	1
3	31	29	2	1	1
4	31	29	2	1	1
5	36	24	2	1	1
6	29	31	2	1	1
7	25	35	2	1	1
8	32	28	2	1	1
9	32	28	2	1	1
10	27	33	2	1	1
11	32	28	2	1	1
12	28	32	2	1	1
13	34	26	2	1	1
14	29	31	2	1	1
15	27	33	2	1	1
16	32	28	2	1	1
17	26	34	2	1	1
18	30	30	2	1	1
19	36	24	2	1	1
20	31	29	2	1	1
21	26	34	2	1	1
22	25	35	2	1	1
23	33	27	2	1	1
24	29	31	2	1	1
25	32	28	2	1	1
26	26	34	2	1	1
27	26	34	2	1	1
28	30	30	2	1	1
29	34	26	2	1	1
30	30	30	2	1	1
31	26	34	2	1	1
32	30	30	2	1	1
33	34	26	2	1	1
34	32	28	2	1	1
35	32	28	2	1	1
36	33	27	2	1	1
37	29	31	2	1	1
38	37	23	2	1	1
39	28	32	2	1	1
40	28	32	2	1	1
41	44	16	2	1	2
42	41	19	2	1	2
43	37	23	2	1	2
44	37	23	2	1	2
45	41	19	2	1	2
46	42	18	2	1	2
47	47	13	2	1	2
48	38	22	2	1	2
49	45	15	2	1	2
50	44	16	2	1	2
51	48	12	2	1	2
52	45	15	2	1	2
53	47	13	2	1	2
54	44	16	2	1	2
55	43	17	2	1	2
56	42	18	2	1	2
57	42	18	2	1	2
58	37	23	2	1	2
59	46	14	2	1	2
60	41	19	2	1	2
61	56	4	2	1	1
62	57	3	2	1	1
63	55	5	2	1	1
64	56	4	2	1	1
65	59	1	2	1	1
66	58	2	2	1	1
67	57	3	2	1	1
68	51	9	2	1	1
69	55	5	2	1	1
70	57	3	2	1	1
71	57	3	2	1	1
72	56	4	2	1	1
73	55	5	2	1	1
74	57	3	2	1	1
75	58	2	2	1	1
76	53	7	2	1	1
77	56	4	2	1	1
78	57	3	2	1	1
79	58	2	2	1	1
80	57	3	2	1	1
81	48	12	2	0	2
82	39	21	2	0	2
83	49	11	2	0	2
84	49	11	2	0	2
85	50	10	2	0	2
86	49	11	2	0	2
87	42	18	2	0	2
88	47	13	2	0	2
89	49	11	2	0	2
90	47	13	2	0	2
91	46	14	2	0	2
92	49	11	2	0	2
93	47	13	2	0	2
94	46	14	2	0	2
95	51	9	2	0	2
96	48	12	2	0	2
97	46	14	2	0	2
98	49	11	2	0	2
99	47	13	2	0	2
100	48	12	2	0	2
