mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	14	16	2	1	1
2	15	15	2	1	1
3	19	11	2	1	1
4	15	15	2	1	1
5	19	11	2	1	1
6	14	16	2	1	1
7	14	16	2	1	1
8	14	16	2	1	1
9	17	13	2	1	1
10	13	17	2	1	1
11	15	15	2	1	1
12	15	15	2	1	1
13	21	9	2	1	1
14	13	17	2	1	1
15	15	15	2	1	1
16	20	10	2	1	1
17	15	15	2	1	1
18	15	15	2	1	1
19	16	14	2	1	1
20	14	16	2	1	1
21	24	6	2	1	2
22	21	9	2	1	2
23	25	5	2	1	2
24	23	7	2	1	2
25	22	8	2	1	2
26	19	11	2	1	2
27	21	9	2	1	2
28	21	9	2	1	2
29	20	10	2	1	2
30	21	9	2	1	2
31	29	1	2	1	1
32	26	4	2	1	1
33	29	1	2	1	1
34	29	1	2	1	1
35	28	2	2	1	1
36	26	4	2	1	1
37	30	0	2	1	1
38	29	1	2	1	1
39	25	5	2	1	1
40	28	2	2	1	1
41	22	8	2	0	2
42	23	7	2	0	2
43	24	6	2	0	2
44	21	9	2	0	2
45	24	6	2	0	2
46	21	9	2	0	2
47	25	5	2	0	2
48	26	4	2	0	2
49	22	8	2	0	2
50	25	5	2	0	2
