mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	54	66	2	1	1
2	60	60	2	1	1
3	55	65	2	1	1
4	54	66	2	1	1
5	63	57	2	1	1
6	61	59	2	1	1
7	62	58	2	1	1
8	60	60	2	1	1
9	61	59	2	1	1
10	65	55	2	1	1
11	63	57	2	1	1
12	61	59	2	1	1
13	60	60	2	1	1
14	72	48	2	1	1
15	66	54	2	1	1
16	56	64	2	1	1
17	52	68	2	1	1
18	60	60	2	1	1
19	61	59	2	1	1
20	63	57	2	1	1
21	72	48	2	1	1
22	55	65	2	1	1
23	63	57	2	1	1
24	69	51	2	1	1
25	61	59	2	1	1
26	64	56	2	1	1
27	73	47	2	1	1
28	59	61	2	1	1
29	69	51	2	1	1
30	61	59	2	1	1
31	66	54	2	1	1
32	61	59	2	1	1
33	71	49	2	1	1
34	73	47	2	1	1
35	61	59	2	1	1
36	62	58	2	1	1
37	67	53	2	1	1
38	71	49	2	1	1
39	70	50	2	1	1
40	75	45	2	1	1
41	91	29	2	1	2
42	88	32	2	1	2
43	85	35	2	1	2
44	83	37	2	1	2
45	81	39	2	1	2
46	96	24	2	1	2
47	91	29	2	1	2
48	87	33	2	1	2
49	85	35	2	1	2
50	83	37	2	1	2
51	89	31	2	1	2
52	87	33	2	1	2
53	86	34	2	1	2
54	85	35	2	1	2
55	89	31	2	1	2
56	79	41	2	1	2
57	79	41	2	1	2
58	76	44	2	1	2
59	78	42	2	1	2
60	77	43	2	1	2
61	101	19	2	1	1
62	115	5	2	1	1
63	109	11	2	1	1
64	108	12	2	1	1
65	106	14	2	1	1
66	110	10	2	1	1
67	113	7	2	1	1
68	113	7	2	1	1
69	109	11	2	1	1
70	115	5	2	1	1
71	108	12	2	1	1
72	117	3	2	1	1
73	108	12	2	1	1
74	107	13	2	1	1
75	112	8	2	1	1
76	108	12	2	1	1
77	114	6	2	1	1
78	116	4	2	1	1
79	113	7	2	1	1
80	114	6	2	1	1
81	94	26	2	0	2
82	92	28	2	0	2
83	99	21	2	0	2
84	89	31	2	0	2
85	92	28	2	0	2
86	99	21	2	0	2
87	95	25	2	0	2
88	91	29	2	0	2
89	99	21	2	0	2
90	86	34	2	0	2
91	106	14	2	0	2
92	99	21	2	0	2
93	92	28	2	0	2
94	106	14	2	0	2
95	101	19	2	0	2
96	96	24	2	0	2
97	99	21	2	0	2
98	99	21	2	0	2
99	98	22	2	0	2
100	89	31	2	0	2
