mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	66	54	2	1	1
2	50	70	2	1	1
3	52	68	2	1	1
4	62	58	2	1	1
5	66	54	2	1	1
6	69	51	2	1	1
7	63	57	2	1	1
8	52	68	2	1	1
9	59	61	2	1	1
10	59	61	2	1	1
11	64	56	2	1	1
12	55	65	2	1	1
13	60	60	2	1	1
14	64	56	2	1	1
15	62	58	2	1	1
16	69	51	2	1	1
17	70	50	2	1	1
18	62	58	2	1	1
19	53	67	2	1	1
20	65	55	2	1	1
21	71	49	2	1	1
22	72	48	2	1	1
23	67	53	2	1	1
24	64	56	2	1	1
25	68	52	2	1	1
26	70	50	2	1	1
27	65	55	2	1	1
28	66	54	2	1	1
29	62	58	2	1	1
30	68	52	2	1	1
31	53	67	2	1	1
32	77	43	2	1	1
33	66	54	2	1	1
34	64	56	2	1	1
35	56	64	2	1	1
36	62	58	2	1	1
37	55	65	2	1	1
38	67	53	2	1	1
39	60	60	2	1	1
40	72	48	2	1	1
41	85	35	2	1	2
42	85	35	2	1	2
43	88	32	2	1	2
44	81	39	2	1	2
45	81	39	2	1	2
46	90	30	2	1	2
47	91	29	2	1	2
48	81	39	2	1	2
49	84	36	2	1	2
50	86	34	2	1	2
51	84	36	2	1	2
52	84	36	2	1	2
53	80	40	2	1	2
54	84	36	2	1	2
55	85	35	2	1	2
56	73	47	2	1	2
57	80	40	2	1	2
58	84	36	2	1	2
59	89	31	2	1	2
60	86	34	2	1	2
61	110	10	2	1	1
62	111	9	2	1	1
63	113	7	2	1	1
64	112	8	2	1	1
65	111	9	2	1	1
66	111	9	2	1	1
67	112	8	2	1	1
68	113	7	2	1	1
69	107	13	2	1	1
70	107	13	2	1	1
71	113	7	2	1	1
72	111	9	2	1	1
73	107	13	2	1	1
74	112	8	2	1	1
75	111	9	2	1	1
76	114	6	2	1	1
77	110	10	2	1	1
78	111	9	2	1	1
79	106	14	2	1	1
80	112	8	2	1	1
81	101	19	2	0	2
82	92	28	2	0	2
83	93	27	2	0	2
84	96	24	2	0	2
85	95	25	2	0	2
86	88	32	2	0	2
87	98	22	2	0	2
88	88	32	2	0	2
89	90	30	2	0	2
90	103	17	2	0	2
91	98	22	2	0	2
92	93	27	2	0	2
93	92	28	2	0	2
94	104	16	2	0	2
95	94	26	2	0	2
96	99	21	2	0	2
97	94	26	2	0	2
98	96	24	2	0	2
99	89	31	2	0	2
100	96	24	2	0	2
