mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	64	56	2	1	1
2	58	62	2	1	1
3	59	61	2	1	1
4	65	55	2	1	1
5	53	67	2	1	1
6	60	60	2	1	1
7	59	61	2	1	1
8	63	57	2	1	1
9	68	52	2	1	1
10	55	65	2	1	1
11	61	59	2	1	1
12	69	51	2	1	1
13	67	53	2	1	1
14	61	59	2	1	1
15	60	60	2	1	1
16	65	55	2	1	1
17	59	61	2	1	1
18	70	50	2	1	1
19	69	51	2	1	1
20	71	49	2	1	1
21	86	34	2	1	2
22	84	36	2	1	2
23	87	33	2	1	2
24	85	35	2	1	2
25	85	35	2	1	2
26	84	36	2	1	2
27	87	33	2	1	2
28	85	35	2	1	2
29	86	34	2	1	2
30	87	33	2	1	2
31	110	10	2	1	1
32	107	13	2	1	1
33	108	12	2	1	1
34	115	5	2	1	1
35	110	10	2	1	1
36	110	10	2	1	1
37	112	8	2	1	1
38	113	7	2	1	1
39	112	8	2	1	1
40	115	5	2	1	1
41	104	16	2	0	2
42	106	14	2	0	2
43	89	31	2	0	2
44	85	35	2	0	2
45	100	20	2	0	2
46	97	23	2	0	2
47	97	23	2	0	2
48	92	28	2	0	2
49	101	19	2	0	2
50	89	31	2	0	2
