mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	68	52	2	1	1
2	65	55	2	1	1
3	59	61	2	1	1
4	60	60	2	1	1
5	65	55	2	1	1
6	63	57	2	1	1
7	57	63	2	1	1
8	61	59	2	1	1
9	57	63	2	1	1
10	59	61	2	1	1
11	67	53	2	1	1
12	59	61	2	1	1
13	63	57	2	1	1
14	57	63	2	1	1
15	59	61	2	1	1
16	64	56	2	1	1
17	49	71	2	1	1
18	64	56	2	1	1
19	70	50	2	1	1
20	59	61	2	1	1
21	57	63	2	1	1
22	55	65	2	1	1
23	69	51	2	1	1
24	71	49	2	1	1
25	64	56	2	1	1
26	70	50	2	1	1
27	64	56	2	1	1
28	63	57	2	1	1
29	64	56	2	1	1
30	65	55	2	1	1
31	72	48	2	1	1
32	59	61	2	1	1
33	68	52	2	1	1
34	71	49	2	1	1
35	73	47	2	1	1
36	67	53	2	1	1
37	70	50	2	1	1
38	66	54	2	1	1
39	71	49	2	1	1
40	69	51	2	1	1
41	86	34	2	1	2
42	93	27	2	1	2
43	80	40	2	1	2
44	77	43	2	1	2
45	81	39	2	1	2
46	81	39	2	1	2
47	86	34	2	1	2
48	83	37	2	1	2
49	91	29	2	1	2
50	77	43	2	1	2
51	88	32	2	1	2
52	82	38	2	1	2
53	82	38	2	1	2
54	92	28	2	1	2
55	88	32	2	1	2
56	85	35	2	1	2
57	85	35	2	1	2
58	80	40	2	1	2
59	83	37	2	1	2
60	77	43	2	1	2
61	108	12	2	1	1
62	110	10	2	1	1
63	109	11	2	1	1
64	106	14	2	1	1
65	116	4	2	1	1
66	113	7	2	1	1
67	115	5	2	1	1
68	107	13	2	1	1
69	110	10	2	1	1
70	109	11	2	1	1
71	110	10	2	1	1
72	112	8	2	1	1
73	111	9	2	1	1
74	109	11	2	1	1
75	113	7	2	1	1
76	109	11	2	1	1
77	110	10	2	1	1
78	110	10	2	1	1
79	113	7	2	1	1
80	111	9	2	1	1
81	90	30	2	0	2
82	83	37	2	0	2
83	91	29	2	0	2
84	95	25	2	0	2
85	95	25	2	0	2
86	89	31	2	0	2
87	96	24	2	0	2
88	98	22	2	0	2
89	91	29	2	0	2
90	102	18	2	0	2
91	97	23	2	0	2
92	95	25	2	0	2
93	92	28	2	0	2
94	97	23	2	0	2
95	96	24	2	0	2
96	102	18	2	0	2
97	98	22	2	0	2
98	95	25	2	0	2
99	98	22	2	0	2
100	101	19	2	0	2
