mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	12	18	2	1	1
2	12	18	2	1	1
3	17	13	2	1	1
4	20	10	2	1	1
5	13	17	2	1	1
6	14	16	2	1	1
7	14	16	2	1	1
8	15	15	2	1	1
9	14	16	2	1	1
10	13	17	2	1	1
11	14	16	2	1	1
12	18	12	2	1	1
13	22	8	2	1	1
14	16	14	2	1	1
15	15	15	2	1	1
16	16	14	2	1	1
17	16	14	2	1	1
18	12	18	2	1	1
19	16	14	2	1	1
20	17	13	2	1	1
21	21	9	2	1	2
22	19	11	2	1	2
23	23	7	2	1	2
24	22	8	2	1	2
25	22	8	2	1	2
26	13	17	2	1	2
27	21	9	2	1	2
28	21	9	2	1	2
29	20	10	2	1	2
30	25	5	2	1	2
31	26	4	2	1	1
32	27	3	2	1	1
33	28	2	2	1	1
34	27	3	2	1	1
35	29	1	2	1	1
36	28	2	2	1	1
37	28	2	2	1	1
38	28	2	2	1	1
39	24	6	2	1	1
40	25	5	2	1	1
41	20	10	2	0	2
42	22	8	2	0	2
43	21	9	2	0	2
44	21	9	2	0	2
45	22	8	2	0	2
46	21	9	2	0	2
47	24	6	2	0	2
48	23	7	2	0	2
49	25	5	2	0	2
50	23	7	2	0	2
