mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	15	15	2	1	1
2	14	16	2	1	1
3	15	15	2	1	1
4	14	16	2	1	1
5	15	15	2	1	1
6	14	16	2	1	1
7	12	18	2	1	1
8	15	15	2	1	1
9	20	10	2	1	1
10	17	13	2	1	1
11	16	14	2	1	1
12	12	18	2	1	1
13	21	9	2	1	1
14	17	13	2	1	1
15	18	12	2	1	1
16	13	17	2	1	1
17	17	13	2	1	1
18	15	15	2	1	1
19	22	8	2	1	1
20	22	8	2	1	1
21	20	10	2	1	2
22	16	14	2	1	2
23	23	7	2	1	2
24	25	5	2	1	2
25	25	5	2	1	2
26	18	12	2	1	2
27	20	10	2	1	2
28	19	11	2	1	2
29	19	11	2	1	2
30	17	13	2	1	2
31	26	4	2	1	1
32	28	2	2	1	1
33	29	1	2	1	1
34	30	0	2	1	1
35	27	3	2	1	1
36	29	1	2	1	1
37	29	1	2	1	1
38	29	1	2	1	1
39	28	2	2	1	1
40	30	0	2	1	1
41	24	6	2	0	2
42	24	6	2	0	2
43	28	2	2	0	2
44	26	4	2	0	2
45	28	2	2	0	2
46	27	3	2	0	2
47	17	13	2	0	2
48	21	9	2	0	2
49	24	6	2	0	2
50	24	6	2	0	2
