mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	521	479	2	1	1
2	488	512	2	1	1
3	461	539	2	1	1
4	515	485	2	1	1
5	540	460	2	1	1
6	500	500	2	1	1
7	495	505	2	1	1
8	504	496	2	1	1
9	526	474	2	1	1
10	514	486	2	1	1
11	475	525	2	1	1
12	501	499	2	1	1
13	504	496	2	1	1
14	500	500	2	1	1
15	486	514	2	1	1
16	496	504	2	1	1
17	503	497	2	1	1
18	499	501	2	1	1
19	492	508	2	1	1
20	520	480	2	1	1
21	560	440	2	1	1
22	552	448	2	1	1
23	538	462	2	1	1
24	544	456	2	1	1
25	560	440	2	1	1
26	565	435	2	1	1
27	538	462	2	1	1
28	547	453	2	1	1
29	549	451	2	1	1
30	544	456	2	1	1
31	558	442	2	1	1
32	563	437	2	1	1
33	545	455	2	1	1
34	563	437	2	1	1
35	544	456	2	1	1
36	568	432	2	1	1
37	521	479	2	1	1
38	560	440	2	1	1
39	546	454	2	1	1
40	540	460	2	1	1
41	683	317	2	1	2
42	713	287	2	1	2
43	705	295	2	1	2
44	691	309	2	1	2
45	707	293	2	1	2
46	692	308	2	1	2
47	689	311	2	1	2
48	688	312	2	1	2
49	699	301	2	1	2
50	703	297	2	1	2
51	679	321	2	1	2
52	693	307	2	1	2
53	692	308	2	1	2
54	694	306	2	1	2
55	689	311	2	1	2
56	708	292	2	1	2
57	683	317	2	1	2
58	687	313	2	1	2
59	678	322	2	1	2
60	707	293	2	1	2
61	933	67	2	1	1
62	935	65	2	1	1
63	918	82	2	1	1
64	913	87	2	1	1
65	932	68	2	1	1
66	919	81	2	1	1
67	929	71	2	1	1
68	907	93	2	1	1
69	921	79	2	1	1
70	935	65	2	1	1
71	915	85	2	1	1
72	927	73	2	1	1
73	937	63	2	1	1
74	904	96	2	1	1
75	942	58	2	1	1
76	921	79	2	1	1
77	932	68	2	1	1
78	922	78	2	1	1
79	928	72	2	1	1
80	908	92	2	1	1
81	788	212	2	0	2
82	803	197	2	0	2
83	806	194	2	0	2
84	790	210	2	0	2
85	785	215	2	0	2
86	800	200	2	0	2
87	818	182	2	0	2
88	787	213	2	0	2
89	811	189	2	0	2
90	803	197	2	0	2
91	804	196	2	0	2
92	793	207	2	0	2
93	797	203	2	0	2
94	776	224	2	0	2
95	797	203	2	0	2
96	790	210	2	0	2
97	819	181	2	0	2
98	793	207	2	0	2
99	791	209	2	0	2
100	813	187	2	0	2
