mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	11	19	2	1	1
2	23	7	2	1	1
3	12	18	2	1	1
4	15	15	2	1	1
5	16	14	2	1	1
6	18	12	2	1	1
7	19	11	2	1	1
8	18	12	2	1	1
9	13	17	2	1	1
10	15	15	2	1	1
11	16	14	2	1	1
12	16	14	2	1	1
13	14	16	2	1	1
14	20	10	2	1	1
15	20	10	2	1	1
16	13	17	2	1	1
17	19	11	2	1	1
18	15	15	2	1	1
19	19	11	2	1	1
20	12	18	2	1	1
21	20	10	2	1	1
22	18	12	2	1	1
23	18	12	2	1	1
24	16	14	2	1	1
25	18	12	2	1	1
26	17	13	2	1	1
27	16	14	2	1	1
28	17	13	2	1	1
29	21	9	2	1	1
30	17	13	2	1	1
31	17	13	2	1	1
32	17	13	2	1	1
33	15	15	2	1	1
34	14	16	2	1	1
35	15	15	2	1	1
36	19	11	2	1	1
37	12	18	2	1	1
38	12	18	2	1	1
39	16	14	2	1	1
40	14	16	2	1	1
41	22	8	2	1	2
42	21	9	2	1	2
43	19	11	2	1	2
44	22	8	2	1	2
45	18	12	2	1	2
46	19	11	2	1	2
47	17	13	2	1	2
48	21	9	2	1	2
49	22	8	2	1	2
50	22	8	2	1	2
51	20	10	2	1	2
52	20	10	2	1	2
53	23	7	2	1	2
54	24	6	2	1	2
55	26	4	2	1	2
56	22	8	2	1	2
57	19	11	2	1	2
58	17	13	2	1	2
59	21	9	2	1	2
60	23	7	2	1	2
61	25	5	2	1	1
62	30	0	2	1	1
63	26	4	2	1	1
64	29	1	2	1	1
65	28	2	2	1	1
66	29	1	2	1	1
67	27	3	2	1	1
68	29	1	2	1	1
69	28	2	2	1	1
70	29	1	2	1	1
71	29	1	2	1	1
72	28	2	2	1	1
73	28	2	2	1	1
74	29	1	2	1	1
75	30	0	2	1	1
76	26	4	2	1	1
77	25	5	2	1	1
78	29	1	2	1	1
79	26	4	2	1	1
80	27	3	2	1	1
81	25	5	2	0	2
82	21	9	2	0	2
83	23	7	2	0	2
84	23	7	2	0	2
85	21	9	2	0	2
86	18	12	2	0	2
87	24	6	2	0	2
88	24	6	2	0	2
89	23	7	2	0	2
90	20	10	2	0	2
91	24	6	2	0	2
92	22	8	2	0	2
93	24	6	2	0	2
94	23	7	2	0	2
95	26	4	2	0	2
96	24	6	2	0	2
97	23	7	2	0	2
98	21	9	2	0	2
99	24	6	2	0	2
100	27	3	2	0	2
