mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	510	490	2	1	1
2	507	493	2	1	1
3	508	492	2	1	1
4	488	512	2	1	1
5	509	491	2	1	1
6	496	504	2	1	1
7	516	484	2	1	1
8	494	506	2	1	1
9	489	511	2	1	1
10	470	530	2	1	1
11	553	447	2	1	1
12	536	464	2	1	1
13	555	445	2	1	1
14	557	443	2	1	1
15	588	412	2	1	1
16	560	440	2	1	1
17	588	412	2	1	1
18	527	473	2	1	1
19	573	427	2	1	1
20	550	450	2	1	1
21	745	255	2	1	2
22	711	289	2	1	2
23	684	316	2	1	2
24	677	323	2	1	2
25	678	322	2	1	2
26	699	301	2	1	2
27	719	281	2	1	2
28	715	285	2	1	2
29	695	305	2	1	2
30	696	304	2	1	2
31	928	72	2	1	1
32	929	71	2	1	1
33	925	75	2	1	1
34	921	79	2	1	1
35	928	72	2	1	1
36	925	75	2	1	1
37	925	75	2	1	1
38	938	62	2	1	1
39	931	69	2	1	1
40	923	77	2	1	1
41	802	198	2	0	2
42	785	215	2	0	2
43	806	194	2	0	2
44	767	233	2	0	2
45	791	209	2	0	2
46	794	206	2	0	2
47	823	177	2	0	2
48	791	209	2	0	2
49	791	209	2	0	2
50	789	211	2	0	2
