mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	490	510	2	1	1
2	504	496	2	1	1
3	514	486	2	1	1
4	512	488	2	1	1
5	522	478	2	1	1
6	522	478	2	1	1
7	493	507	2	1	1
8	497	503	2	1	1
9	495	505	2	1	1
10	509	491	2	1	1
11	506	494	2	1	1
12	510	490	2	1	1
13	518	482	2	1	1
14	476	524	2	1	1
15	483	517	2	1	1
16	506	494	2	1	1
17	480	520	2	1	1
18	503	497	2	1	1
19	519	481	2	1	1
20	524	476	2	1	1
21	514	486	2	1	1
22	535	465	2	1	1
23	548	452	2	1	1
24	550	450	2	1	1
25	567	433	2	1	1
26	544	456	2	1	1
27	537	463	2	1	1
28	540	460	2	1	1
29	561	439	2	1	1
30	565	435	2	1	1
31	540	460	2	1	1
32	548	452	2	1	1
33	570	430	2	1	1
34	550	450	2	1	1
35	535	465	2	1	1
36	544	456	2	1	1
37	526	474	2	1	1
38	562	438	2	1	1
39	564	436	2	1	1
40	554	446	2	1	1
41	716	284	2	1	2
42	708	292	2	1	2
43	697	303	2	1	2
44	678	322	2	1	2
45	694	306	2	1	2
46	685	315	2	1	2
47	706	294	2	1	2
48	707	293	2	1	2
49	679	321	2	1	2
50	695	305	2	1	2
51	693	307	2	1	2
52	685	315	2	1	2
53	682	318	2	1	2
54	705	295	2	1	2
55	690	310	2	1	2
56	703	297	2	1	2
57	689	311	2	1	2
58	703	297	2	1	2
59	686	314	2	1	2
60	709	291	2	1	2
61	909	91	2	1	1
62	933	67	2	1	1
63	930	70	2	1	1
64	928	72	2	1	1
65	929	71	2	1	1
66	926	74	2	1	1
67	931	69	2	1	1
68	909	91	2	1	1
69	929	71	2	1	1
70	925	75	2	1	1
71	915	85	2	1	1
72	930	70	2	1	1
73	928	72	2	1	1
74	935	65	2	1	1
75	934	66	2	1	1
76	924	76	2	1	1
77	924	76	2	1	1
78	941	59	2	1	1
79	928	72	2	1	1
80	934	66	2	1	1
81	776	224	2	0	2
82	780	220	2	0	2
83	819	181	2	0	2
84	777	223	2	0	2
85	807	193	2	0	2
86	820	180	2	0	2
87	800	200	2	0	2
88	810	190	2	0	2
89	794	206	2	0	2
90	792	208	2	0	2
91	793	207	2	0	2
92	797	203	2	0	2
93	786	214	2	0	2
94	797	203	2	0	2
95	798	202	2	0	2
96	784	216	2	0	2
97	802	198	2	0	2
98	809	191	2	0	2
99	800	200	2	0	2
100	811	189	2	0	2
