mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	509	491	2	1	1
2	491	509	2	1	1
3	539	461	2	1	1
4	494	506	2	1	1
5	519	481	2	1	1
6	488	512	2	1	1
7	524	476	2	1	1
8	497	503	2	1	1
9	522	478	2	1	1
10	517	483	2	1	1
11	508	492	2	1	1
12	497	503	2	1	1
13	510	490	2	1	1
14	501	499	2	1	1
15	492	508	2	1	1
16	543	457	2	1	1
17	506	494	2	1	1
18	518	482	2	1	1
19	479	521	2	1	1
20	524	476	2	1	1
21	536	464	2	1	1
22	516	484	2	1	1
23	540	460	2	1	1
24	530	470	2	1	1
25	553	447	2	1	1
26	551	449	2	1	1
27	527	473	2	1	1
28	547	453	2	1	1
29	535	465	2	1	1
30	549	451	2	1	1
31	566	434	2	1	1
32	553	447	2	1	1
33	526	474	2	1	1
34	578	422	2	1	1
35	565	435	2	1	1
36	570	430	2	1	1
37	542	458	2	1	1
38	547	453	2	1	1
39	555	445	2	1	1
40	519	481	2	1	1
41	708	292	2	1	2
42	695	305	2	1	2
43	699	301	2	1	2
44	673	327	2	1	2
45	713	287	2	1	2
46	706	294	2	1	2
47	686	314	2	1	2
48	689	311	2	1	2
49	697	303	2	1	2
50	709	291	2	1	2
51	687	313	2	1	2
52	670	330	2	1	2
53	684	316	2	1	2
54	709	291	2	1	2
55	706	294	2	1	2
56	699	301	2	1	2
57	679	321	2	1	2
58	713	287	2	1	2
59	705	295	2	1	2
60	716	284	2	1	2
61	919	81	2	1	1
62	920	80	2	1	1
63	928	72	2	1	1
64	922	78	2	1	1
65	920	80	2	1	1
66	922	78	2	1	1
67	913	87	2	1	1
68	925	75	2	1	1
69	926	74	2	1	1
70	933	67	2	1	1
71	931	69	2	1	1
72	932	68	2	1	1
73	929	71	2	1	1
74	924	76	2	1	1
75	916	84	2	1	1
76	928	72	2	1	1
77	926	74	2	1	1
78	932	68	2	1	1
79	908	92	2	1	1
80	942	58	2	1	1
81	805	195	2	0	2
82	790	210	2	0	2
83	815	185	2	0	2
84	795	205	2	0	2
85	792	208	2	0	2
86	791	209	2	0	2
87	830	170	2	0	2
88	789	211	2	0	2
89	803	197	2	0	2
90	810	190	2	0	2
91	797	203	2	0	2
92	799	201	2	0	2
93	814	186	2	0	2
94	806	194	2	0	2
95	794	206	2	0	2
96	795	205	2	0	2
97	790	210	2	0	2
98	808	192	2	0	2
99	826	174	2	0	2
100	808	192	2	0	2
