mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	15	15	2	1	1
2	11	19	2	1	1
3	14	16	2	1	1
4	16	14	2	1	1
5	18	12	2	1	1
6	18	12	2	1	1
7	15	15	2	1	1
8	20	10	2	1	1
9	14	16	2	1	1
10	16	14	2	1	1
11	12	18	2	1	1
12	13	17	2	1	1
13	15	15	2	1	1
14	9	21	2	1	1
15	17	13	2	1	1
16	15	15	2	1	1
17	15	15	2	1	1
18	17	13	2	1	1
19	18	12	2	1	1
20	21	9	2	1	1
21	14	16	2	1	1
22	17	13	2	1	1
23	16	14	2	1	1
24	14	16	2	1	1
25	16	14	2	1	1
26	15	15	2	1	1
27	18	12	2	1	1
28	14	16	2	1	1
29	12	18	2	1	1
30	16	14	2	1	1
31	18	12	2	1	1
32	12	18	2	1	1
33	17	13	2	1	1
34	17	13	2	1	1
35	18	12	2	1	1
36	18	12	2	1	1
37	21	9	2	1	1
38	13	17	2	1	1
39	16	14	2	1	1
40	18	12	2	1	1
41	23	7	2	1	2
42	18	12	2	1	2
43	19	11	2	1	2
44	17	13	2	1	2
45	21	9	2	1	2
46	23	7	2	1	2
47	21	9	2	1	2
48	19	11	2	1	2
49	20	10	2	1	2
50	21	9	2	1	2
51	21	9	2	1	2
52	16	14	2	1	2
53	17	13	2	1	2
54	21	9	2	1	2
55	19	11	2	1	2
56	18	12	2	1	2
57	20	10	2	1	2
58	24	6	2	1	2
59	17	13	2	1	2
60	24	6	2	1	2
61	29	1	2	1	1
62	28	2	2	1	1
63	30	0	2	1	1
64	28	2	2	1	1
65	30	0	2	1	1
66	28	2	2	1	1
67	30	0	2	1	1
68	28	2	2	1	1
69	26	4	2	1	1
70	28	2	2	1	1
71	27	3	2	1	1
72	26	4	2	1	1
73	25	5	2	1	1
74	26	4	2	1	1
75	29	1	2	1	1
76	29	1	2	1	1
77	29	1	2	1	1
78	29	1	2	1	1
79	27	3	2	1	1
80	26	4	2	1	1
81	24	6	2	0	2
82	23	7	2	0	2
83	25	5	2	0	2
84	21	9	2	0	2
85	20	10	2	0	2
86	26	4	2	0	2
87	17	13	2	0	2
88	20	10	2	0	2
89	23	7	2	0	2
90	20	10	2	0	2
91	26	4	2	0	2
92	25	5	2	0	2
93	29	1	2	0	2
94	22	8	2	0	2
95	25	5	2	0	2
96	23	7	2	0	2
97	25	5	2	0	2
98	24	6	2	0	2
99	27	3	2	0	2
100	27	3	2	0	2
