mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	513	487	2	1	1
2	512	488	2	1	1
3	482	518	2	1	1
4	508	492	2	1	1
5	505	495	2	1	1
6	515	485	2	1	1
7	480	520	2	1	1
8	483	517	2	1	1
9	480	520	2	1	1
10	489	511	2	1	1
11	508	492	2	1	1
12	508	492	2	1	1
13	518	482	2	1	1
14	503	497	2	1	1
15	496	504	2	1	1
16	506	494	2	1	1
17	503	497	2	1	1
18	471	529	2	1	1
19	493	507	2	1	1
20	520	480	2	1	1
21	535	465	2	1	1
22	534	466	2	1	1
23	530	470	2	1	1
24	564	436	2	1	1
25	570	430	2	1	1
26	573	427	2	1	1
27	518	482	2	1	1
28	544	456	2	1	1
29	568	432	2	1	1
30	548	452	2	1	1
31	539	461	2	1	1
32	547	453	2	1	1
33	528	472	2	1	1
34	564	436	2	1	1
35	552	448	2	1	1
36	544	456	2	1	1
37	550	450	2	1	1
38	547	453	2	1	1
39	558	442	2	1	1
40	537	463	2	1	1
41	671	329	2	1	2
42	703	297	2	1	2
43	668	332	2	1	2
44	708	292	2	1	2
45	684	316	2	1	2
46	683	317	2	1	2
47	708	292	2	1	2
48	694	306	2	1	2
49	705	295	2	1	2
50	686	314	2	1	2
51	701	299	2	1	2
52	667	333	2	1	2
53	696	304	2	1	2
54	712	288	2	1	2
55	711	289	2	1	2
56	707	293	2	1	2
57	710	290	2	1	2
58	704	296	2	1	2
59	708	292	2	1	2
60	685	315	2	1	2
61	938	62	2	1	1
62	929	71	2	1	1
63	930	70	2	1	1
64	929	71	2	1	1
65	942	58	2	1	1
66	932	68	2	1	1
67	929	71	2	1	1
68	926	74	2	1	1
69	921	79	2	1	1
70	916	84	2	1	1
71	927	73	2	1	1
72	925	75	2	1	1
73	918	82	2	1	1
74	938	62	2	1	1
75	927	73	2	1	1
76	940	60	2	1	1
77	933	67	2	1	1
78	937	63	2	1	1
79	921	79	2	1	1
80	922	78	2	1	1
81	809	191	2	0	2
82	807	193	2	0	2
83	776	224	2	0	2
84	778	222	2	0	2
85	777	223	2	0	2
86	820	180	2	0	2
87	829	171	2	0	2
88	791	209	2	0	2
89	813	187	2	0	2
90	786	214	2	0	2
91	792	208	2	0	2
92	784	216	2	0	2
93	797	203	2	0	2
94	783	217	2	0	2
95	805	195	2	0	2
96	824	176	2	0	2
97	778	222	2	0	2
98	789	211	2	0	2
99	799	201	2	0	2
100	807	193	2	0	2
