mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	15	15	2	1	1
2	15	15	2	1	1
3	17	13	2	1	1
4	13	17	2	1	1
5	12	18	2	1	1
6	11	19	2	1	1
7	13	17	2	1	1
8	17	13	2	1	1
9	18	12	2	1	1
10	11	19	2	1	1
11	13	17	2	1	1
12	14	16	2	1	1
13	14	16	2	1	1
14	18	12	2	1	1
15	13	17	2	1	1
16	12	18	2	1	1
17	17	13	2	1	1
18	18	12	2	1	1
19	15	15	2	1	1
20	18	12	2	1	1
21	25	5	2	1	2
22	17	13	2	1	2
23	20	10	2	1	2
24	17	13	2	1	2
25	21	9	2	1	2
26	19	11	2	1	2
27	17	13	2	1	2
28	19	11	2	1	2
29	23	7	2	1	2
30	25	5	2	1	2
31	29	1	2	1	1
32	30	0	2	1	1
33	30	0	2	1	1
34	28	2	2	1	1
35	29	1	2	1	1
36	27	3	2	1	1
37	28	2	2	1	1
38	28	2	2	1	1
39	26	4	2	1	1
40	29	1	2	1	1
41	23	7	2	0	2
42	29	1	2	0	2
43	25	5	2	0	2
44	28	2	2	0	2
45	23	7	2	0	2
46	29	1	2	0	2
47	23	7	2	0	2
48	27	3	2	0	2
49	29	1	2	0	2
50	25	5	2	0	2
