mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	516	484	2	1	1
2	480	520	2	1	1
3	513	487	2	1	1
4	506	494	2	1	1
5	500	500	2	1	1
6	464	536	2	1	1
7	477	523	2	1	1
8	471	529	2	1	1
9	508	492	2	1	1
10	497	503	2	1	1
11	570	430	2	1	1
12	547	453	2	1	1
13	542	458	2	1	1
14	533	467	2	1	1
15	530	470	2	1	1
16	574	426	2	1	1
17	545	455	2	1	1
18	538	462	2	1	1
19	557	443	2	1	1
20	541	459	2	1	1
21	689	311	2	1	2
22	691	309	2	1	2
23	706	294	2	1	2
24	698	302	2	1	2
25	689	311	2	1	2
26	700	300	2	1	2
27	680	320	2	1	2
28	665	335	2	1	2
29	702	298	2	1	2
30	698	302	2	1	2
31	905	95	2	1	1
32	913	87	2	1	1
33	908	92	2	1	1
34	913	87	2	1	1
35	917	83	2	1	1
36	927	73	2	1	1
37	919	81	2	1	1
38	927	73	2	1	1
39	915	85	2	1	1
40	922	78	2	1	1
41	799	201	2	0	2
42	795	205	2	0	2
43	797	203	2	0	2
44	805	195	2	0	2
45	788	212	2	0	2
46	809	191	2	0	2
47	815	185	2	0	2
48	798	202	2	0	2
49	803	197	2	0	2
50	806	194	2	0	2
