mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	493	507	2	1	1
2	499	501	2	1	1
3	481	519	2	1	1
4	490	510	2	1	1
5	470	530	2	1	1
6	535	465	2	1	1
7	479	521	2	1	1
8	499	501	2	1	1
9	516	484	2	1	1
10	487	513	2	1	1
11	541	459	2	1	1
12	526	474	2	1	1
13	534	466	2	1	1
14	537	463	2	1	1
15	555	445	2	1	1
16	554	446	2	1	1
17	511	489	2	1	1
18	562	438	2	1	1
19	546	454	2	1	1
20	568	432	2	1	1
21	710	290	2	1	2
22	714	286	2	1	2
23	682	318	2	1	2
24	651	349	2	1	2
25	714	286	2	1	2
26	664	336	2	1	2
27	684	316	2	1	2
28	694	306	2	1	2
29	682	318	2	1	2
30	687	313	2	1	2
31	929	71	2	1	1
32	923	77	2	1	1
33	930	70	2	1	1
34	935	65	2	1	1
35	934	66	2	1	1
36	925	75	2	1	1
37	920	80	2	1	1
38	930	70	2	1	1
39	923	77	2	1	1
40	920	80	2	1	1
41	796	204	2	0	2
42	778	222	2	0	2
43	806	194	2	0	2
44	807	193	2	0	2
45	796	204	2	0	2
46	804	196	2	0	2
47	801	199	2	0	2
48	788	212	2	0	2
49	818	182	2	0	2
50	803	197	2	0	2
