mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	32	28	2	1	1
2	30	30	2	1	1
3	29	31	2	1	1
4	34	26	2	1	1
5	32	28	2	1	1
6	27	33	2	1	1
7	29	31	2	1	1
8	23	37	2	1	1
9	28	32	2	1	1
10	29	31	2	1	1
11	30	30	2	1	1
12	24	36	2	1	1
13	34	26	2	1	1
14	39	21	2	1	1
15	35	25	2	1	1
16	23	37	2	1	1
17	37	23	2	1	1
18	38	22	2	1	1
19	25	35	2	1	1
20	25	35	2	1	1
21	33	27	2	1	1
22	32	28	2	1	1
23	35	25	2	1	1
24	31	29	2	1	1
25	35	25	2	1	1
26	32	28	2	1	1
27	30	30	2	1	1
28	31	29	2	1	1
29	31	29	2	1	1
30	32	28	2	1	1
31	35	25	2	1	1
32	33	27	2	1	1
33	34	26	2	1	1
34	36	24	2	1	1
35	38	22	2	1	1
36	34	26	2	1	1
37	32	28	2	1	1
38	37	23	2	1	1
39	33	27	2	1	1
40	32	28	2	1	1
41	46	14	2	1	2
42	38	22	2	1	2
43	38	22	2	1	2
44	42	18	2	1	2
45	46	14	2	1	2
46	44	16	2	1	2
47	47	13	2	1	2
48	46	14	2	1	2
49	42	18	2	1	2
50	40	20	2	1	2
51	43	17	2	1	2
52	47	13	2	1	2
53	45	15	2	1	2
54	40	20	2	1	2
55	42	18	2	1	2
56	39	21	2	1	2
57	41	19	2	1	2
58	47	13	2	1	2
59	47	13	2	1	2
60	37	23	2	1	2
61	57	3	2	1	1
62	57	3	2	1	1
63	55	5	2	1	1
64	56	4	2	1	1
65	58	2	2	1	1
66	53	7	2	1	1
67	59	1	2	1	1
68	56	4	2	1	1
69	54	6	2	1	1
70	56	4	2	1	1
71	52	8	2	1	1
72	55	5	2	1	1
73	60	0	2	1	1
74	59	1	2	1	1
75	55	5	2	1	1
76	55	5	2	1	1
77	55	5	2	1	1
78	54	6	2	1	1
79	56	4	2	1	1
80	56	4	2	1	1
81	44	16	2	0	2
82	40	20	2	0	2
83	47	13	2	0	2
84	44	16	2	0	2
85	50	10	2	0	2
86	47	13	2	0	2
87	47	13	2	0	2
88	47	13	2	0	2
89	46	14	2	0	2
90	45	15	2	0	2
91	48	12	2	0	2
92	48	12	2	0	2
93	44	16	2	0	2
94	50	10	2	0	2
95	51	9	2	0	2
96	52	8	2	0	2
97	47	13	2	0	2
98	48	12	2	0	2
99	50	10	2	0	2
100	46	14	2	0	2
