mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	504	496	2	1	1
2	498	502	2	1	1
3	486	514	2	1	1
4	491	509	2	1	1
5	511	489	2	1	1
6	506	494	2	1	1
7	501	499	2	1	1
8	523	477	2	1	1
9	508	492	2	1	1
10	505	495	2	1	1
11	532	468	2	1	1
12	560	440	2	1	1
13	580	420	2	1	1
14	570	430	2	1	1
15	559	441	2	1	1
16	597	403	2	1	1
17	520	480	2	1	1
18	555	445	2	1	1
19	532	468	2	1	1
20	540	460	2	1	1
21	689	311	2	1	2
22	689	311	2	1	2
23	727	273	2	1	2
24	677	323	2	1	2
25	709	291	2	1	2
26	719	281	2	1	2
27	698	302	2	1	2
28	703	297	2	1	2
29	706	294	2	1	2
30	682	318	2	1	2
31	914	86	2	1	1
32	926	74	2	1	1
33	929	71	2	1	1
34	912	88	2	1	1
35	923	77	2	1	1
36	934	66	2	1	1
37	917	83	2	1	1
38	927	73	2	1	1
39	919	81	2	1	1
40	935	65	2	1	1
41	794	206	2	0	2
42	791	209	2	0	2
43	801	199	2	0	2
44	810	190	2	0	2
45	810	190	2	0	2
46	808	192	2	0	2
47	794	206	2	0	2
48	799	201	2	0	2
49	791	209	2	0	2
50	796	204	2	0	2
