mutation_id	ref_counts	var_counts	normal_cn	minor_cn	major_cn
1	12	18	2	1	1
2	16	14	2	1	1
3	11	19	2	1	1
4	17	13	2	1	1
5	10	20	2	1	1
6	14	16	2	1	1
7	16	14	2	1	1
8	16	14	2	1	1
9	14	16	2	1	1
10	13	17	2	1	1
11	19	11	2	1	1
12	17	13	2	1	1
13	14	16	2	1	1
14	18	12	2	1	1
15	13	17	2	1	1
16	13	17	2	1	1
17	15	15	2	1	1
18	15	15	2	1	1
19	14	16	2	1	1
20	13	17	2	1	1
21	17	13	2	1	1
22	16	14	2	1	1
23	13	17	2	1	1
24	16	14	2	1	1
25	17	13	2	1	1
26	23	7	2	1	1
27	15	15	2	1	1
28	19	11	2	1	1
29	19	11	2	1	1
30	22	8	2	1	1
31	14	16	2	1	1
32	15	15	2	1	1
33	16	14	2	1	1
34	20	10	2	1	1
35	15	15	2	1	1
36	15	15	2	1	1
37	14	16	2	1	1
38	14	16	2	1	1
39	16	14	2	1	1
40	19	11	2	1	1
41	18	12	2	1	2
42	19	11	2	1	2
43	19	11	2	1	2
44	24	6	2	1	2
45	17	13	2	1	2
46	20	10	2	1	2
47	24	6	2	1	2
48	19	11	2	1	2
49	22	8	2	1	2
50	22	8	2	1	2
51	20	10	2	1	2
52	17	13	2	1	2
53	19	11	2	1	2
54	21	9	2	1	2
55	21	9	2	1	2
56	23	7	2	1	2
57	17	13	2	1	2
58	18	12	2	1	2
59	23	7	2	1	2
60	21	9	2	1	2
61	27	3	2	1	1
62	27	3	2	1	1
63	30	0	2	1	1
64	26	4	2	1	1
65	29	1	2	1	1
66	27	3	2	1	1
67	30	0	2	1	1
68	26	4	2	1	1
69	28	2	2	1	1
70	25	5	2	1	1
71	27	3	2	1	1
72	27	3	2	1	1
73	26	4	2	1	1
74	28	2	2	1	1
75	26	4	2	1	1
76	26	4	2	1	1
77	25	5	2	1	1
78	29	1	2	1	1
79	29	1	2	1	1
80	26	4	2	1	1
81	27	3	2	0	2
82	24	6	2	0	2
83	24	6	2	0	2
84	23	7	2	0	2
85	22	8	2	0	2
86	22	8	2	0	2
87	26	4	2	0	2
88	23	7	2	0	2
89	21	9	2	0	2
90	23	7	2	0	2
91	23	7	2	0	2
92	25	5	2	0	2
93	24	6	2	0	2
94	19	11	2	0	2
95	21	9	2	0	2
96	24	6	2	0	2
97	27	3	2	0	2
98	24	6	2	0	2
99	27	3	2	0	2
100	25	5	2	0	2
